timestamp;ppg
2025-06-27T12:25:17.039830;54.3826
2025-06-27T12:25:17.089867;55.6587
2025-06-27T12:25:17.122696;55.6595
2025-06-27T12:25:17.154633;55.6895
2025-06-27T12:25:17.189755;55.6964
2025-06-27T12:25:17.222188;55.7292
2025-06-27T12:25:17.256428;55.7552
2025-06-27T12:25:17.295862;55.7702
2025-06-27T12:25:17.315404;55.8341
2025-06-27T12:25:17.346869;55.9654
2025-06-27T12:25:17.379839;56.0318
2025-06-27T12:25:17.413876;56.0643
2025-06-27T12:25:17.446116;56.0073
2025-06-27T12:25:17.480892;56.0170
2025-06-27T12:25:17.513078;56.0308
2025-06-27T12:25:17.548128;56.0937
2025-06-27T12:25:17.580252;56.0677
2025-06-27T12:25:17.613300;55.9657
2025-06-27T12:25:17.647626;55.8752
2025-06-27T12:25:17.681488;55.8507
2025-06-27T12:25:17.715576;55.7207
2025-06-27T12:25:17.746663;55.7732
2025-06-27T12:25:17.781700;55.8039
2025-06-27T12:25:17.823899;56.3747
2025-06-27T12:25:17.858688;56.3040
2025-06-27T12:25:17.892570;56.3785
2025-06-27T12:25:17.938128;56.4333
2025-06-27T12:25:17.963895;56.4608
2025-06-27T12:25:18.004952;56.4761
2025-06-27T12:25:18.025085;56.5530
2025-06-27T12:25:18.053878;56.5937
2025-06-27T12:25:18.091874;56.6758
2025-06-27T12:25:18.127008;56.6763
2025-06-27T12:25:18.157615;56.5953
2025-06-27T12:25:18.192899;56.5901
2025-06-27T12:25:18.223832;56.6688
2025-06-27T12:25:18.259953;56.7255
2025-06-27T12:25:18.294560;56.2680
2025-06-27T12:25:18.329531;56.4121
2025-06-27T12:25:18.358748;56.4487
2025-06-27T12:25:18.391541;56.4875
2025-06-27T12:25:18.424488;56.4782
2025-06-27T12:25:18.459315;56.5685
2025-06-27T12:25:18.494683;56.5697
2025-06-27T12:25:18.572036;56.0337
2025-06-27T12:25:18.584840;56.0957
2025-06-27T12:25:18.612695;56.0169
2025-06-27T12:25:18.631887;55.9132
2025-06-27T12:25:18.698209;55.9914
2025-06-27T12:25:18.730257;55.9562
2025-06-27T12:25:18.763742;56.0101
2025-06-27T12:25:18.798115;56.1349
2025-06-27T12:25:18.829991;56.1766
2025-06-27T12:25:18.867219;56.1675
2025-06-27T12:25:18.898439;56.2249
2025-06-27T12:25:18.927272;56.1238
2025-06-27T12:25:18.958771;56.1036
2025-06-27T12:25:18.995264;56.0885
2025-06-27T12:25:19.028172;56.0779
2025-06-27T12:25:19.057462;56.0963
2025-06-27T12:25:19.094262;56.1474
2025-06-27T12:25:19.130246;56.1097
2025-06-27T12:25:19.161186;56.1350
2025-06-27T12:25:19.206058;56.0692
2025-06-27T12:25:19.228014;56.0354
2025-06-27T12:25:19.264257;56.1912
2025-06-27T12:25:19.296542;56.0936
2025-06-27T12:25:19.328873;56.1456
2025-06-27T12:25:19.362794;56.1353
2025-06-27T12:25:19.394336;56.0728
2025-06-27T12:25:19.428321;56.0682
2025-06-27T12:25:19.454029;56.2057
2025-06-27T12:25:19.499625;56.2406
2025-06-27T12:25:19.542164;56.1754
2025-06-27T12:25:19.563052;56.0474
2025-06-27T12:25:19.581748;56.0549
2025-06-27T12:25:19.618023;56.0973
2025-06-27T12:25:19.664758;56.0544
2025-06-27T12:25:19.704087;56.1659
2025-06-27T12:25:19.730960;56.1955
2025-06-27T12:25:19.747673;56.1346
2025-06-27T12:25:19.796385;56.1330
2025-06-27T12:25:19.829695;56.1224
2025-06-27T12:25:19.852542;56.1701
2025-06-27T12:25:19.903134;56.1718
2025-06-27T12:25:19.927944;56.1788
2025-06-27T12:25:19.969832;56.1780
2025-06-27T12:25:19.995963;56.1294
2025-06-27T12:25:20.028855;56.2031
2025-06-27T12:25:20.060838;56.1995
2025-06-27T12:25:20.095289;56.2570
2025-06-27T12:25:20.127868;56.2501
2025-06-27T12:25:20.163076;56.3441
2025-06-27T12:25:20.197385;56.3774
2025-06-27T12:25:20.248238;56.3237
2025-06-27T12:25:20.260893;56.3735
2025-06-27T12:25:20.293262;56.2620
2025-06-27T12:25:20.323089;56.1775
2025-06-27T12:25:20.357303;56.1590
2025-06-27T12:25:20.391649;56.0657
2025-06-27T12:25:20.428517;56.1825
2025-06-27T12:25:20.458590;56.1596
2025-06-27T12:25:20.495085;56.2100
2025-06-27T12:25:20.527352;56.2443
2025-06-27T12:25:20.561082;56.1826
2025-06-27T12:25:20.594143;56.1475
2025-06-27T12:25:20.629022;56.1922
2025-06-27T12:25:20.661436;56.1911
2025-06-27T12:25:20.695181;56.2154
2025-06-27T12:25:20.726112;56.2458
2025-06-27T12:25:20.762875;56.2566
2025-06-27T12:25:20.793600;56.2707
2025-06-27T12:25:20.849694;56.3199
2025-06-27T12:25:20.871263;56.3418
2025-06-27T12:25:20.892462;56.3094
2025-06-27T12:25:20.927932;56.3633
2025-06-27T12:25:20.961949;56.4229
2025-06-27T12:25:20.996181;56.4230
2025-06-27T12:25:21.029534;56.4607
2025-06-27T12:25:21.059232;56.5149
2025-06-27T12:25:21.100573;56.5030
2025-06-27T12:25:21.122049;56.4911
2025-06-27T12:25:21.162751;56.5157
2025-06-27T12:25:21.195895;56.5004
2025-06-27T12:25:21.242085;56.4757
2025-06-27T12:25:21.251829;56.4730
2025-06-27T12:25:21.299652;56.3755
2025-06-27T12:25:21.330758;56.3708
2025-06-27T12:25:21.349002;56.3768
2025-06-27T12:25:21.394230;56.4354
2025-06-27T12:25:21.432119;56.4448
2025-06-27T12:25:21.461563;56.4848
2025-06-27T12:25:21.495044;56.4917
2025-06-27T12:25:21.531390;56.5335
2025-06-27T12:25:21.566490;56.5343
2025-06-27T12:25:21.578673;56.5208
2025-06-27T12:25:21.629860;56.5485
2025-06-27T12:25:21.651201;56.6426
2025-06-27T12:25:21.684262;56.7085
2025-06-27T12:25:21.720112;56.7101
2025-06-27T12:25:21.769390;56.7208
2025-06-27T12:25:21.799050;56.7797
2025-06-27T12:25:21.817905;56.7639
2025-06-27T12:25:21.861125;56.7602
2025-06-27T12:25:21.898651;56.7532
2025-06-27T12:25:21.916737;56.7188
2025-06-27T12:25:21.966200;56.7903
2025-06-27T12:25:22.000032;56.8395
2025-06-27T12:25:22.031095;56.8240
2025-06-27T12:25:22.052775;56.8621
2025-06-27T12:25:22.083648;56.8474
2025-06-27T12:25:22.116639;56.8773
2025-06-27T12:25:22.151894;56.8869
2025-06-27T12:25:22.183492;56.8724
2025-06-27T12:25:22.234643;56.9278
2025-06-27T12:25:22.262840;56.9524
2025-06-27T12:25:22.297889;56.9350
2025-06-27T12:25:22.318139;56.9700
2025-06-27T12:25:22.351217;56.9655
2025-06-27T12:25:22.414509;56.9367
2025-06-27T12:25:22.422672;56.9688
2025-06-27T12:25:22.444634;56.9217
2025-06-27T12:25:22.484220;56.9923
2025-06-27T12:25:22.515170;57.0087
2025-06-27T12:25:22.562876;57.0366
2025-06-27T12:25:22.583492;57.0577
2025-06-27T12:25:22.616204;57.0450
2025-06-27T12:25:22.649331;57.0366
2025-06-27T12:25:22.686246;57.0496
2025-06-27T12:25:22.714721;57.0483
2025-06-27T12:25:22.745269;57.0744
2025-06-27T12:25:22.779941;57.1313
2025-06-27T12:25:22.816242;57.1916
2025-06-27T12:25:22.849567;57.1741
2025-06-27T12:25:22.895900;57.2150
2025-06-27T12:25:22.921075;57.2082
2025-06-27T12:25:22.949904;57.2088
2025-06-27T12:25:22.982231;57.2448
2025-06-27T12:25:23.021822;57.2617
2025-06-27T12:25:23.052061;57.3006
2025-06-27T12:25:23.084026;57.3111
2025-06-27T12:25:23.120049;57.3172
2025-06-27T12:25:23.151946;57.2861
2025-06-27T12:25:23.186042;57.2822
2025-06-27T12:25:23.224766;57.3029
2025-06-27T12:25:23.253359;57.3323
2025-06-27T12:25:23.288983;57.3709
2025-06-27T12:25:23.316225;57.3597
2025-06-27T12:25:23.355095;57.3410
2025-06-27T12:25:23.405776;57.3521
2025-06-27T12:25:23.418997;57.3504
2025-06-27T12:25:23.455780;57.3741
2025-06-27T12:25:23.486168;57.4113
2025-06-27T12:25:23.521223;57.4055
2025-06-27T12:25:23.557180;57.3898
2025-06-27T12:25:23.588053;57.3370
2025-06-27T12:25:23.622243;57.3723
2025-06-27T12:25:23.654884;57.3764
2025-06-27T12:25:23.687794;57.3498
2025-06-27T12:25:23.722647;57.4026
2025-06-27T12:25:23.752322;57.4019
2025-06-27T12:25:23.788181;57.4237
2025-06-27T12:25:23.826776;57.4729
2025-06-27T12:25:23.871551;57.4545
2025-06-27T12:25:23.899201;57.4505
2025-06-27T12:25:23.916500;57.4883
2025-06-27T12:25:23.948146;57.4939
2025-06-27T12:25:24.006959;57.5195
2025-06-27T12:25:24.021732;57.5353
2025-06-27T12:25:24.056057;57.4999
2025-06-27T12:25:24.088706;57.5067
2025-06-27T12:25:24.120678;56.9076
2025-06-27T12:25:24.155203;57.0914
2025-06-27T12:25:24.204373;57.1056
2025-06-27T12:25:24.217218;57.0990
2025-06-27T12:25:24.268879;57.1297
2025-06-27T12:25:24.286491;57.1080
2025-06-27T12:25:24.322620;57.1170
2025-06-27T12:25:24.356159;57.0865
2025-06-27T12:25:24.393237;57.0413
2025-06-27T12:25:24.421016;57.0485
2025-06-27T12:25:24.455017;57.0167
2025-06-27T12:25:24.488173;57.0428
2025-06-27T12:25:24.521531;57.0577
2025-06-27T12:25:24.555554;57.0493
2025-06-27T12:25:24.604230;57.0212
2025-06-27T12:25:24.623297;57.0373
2025-06-27T12:25:24.674729;57.0449
2025-06-27T12:25:24.687678;57.0590
2025-06-27T12:25:24.721523;57.0692
2025-06-27T12:25:24.757962;57.0759
2025-06-27T12:25:24.786404;57.0205
2025-06-27T12:25:24.822140;57.0315
2025-06-27T12:25:24.855746;57.0269
2025-06-27T12:25:24.886470;57.0541
2025-06-27T12:25:24.918635;57.0542
2025-06-27T12:25:24.951467;57.0209
2025-06-27T12:25:24.989004;57.0200
2025-06-27T12:25:25.019438;57.0340
2025-06-27T12:25:25.059112;57.0552
2025-06-27T12:25:25.090320;57.0454
2025-06-27T12:25:25.125654;57.0697
2025-06-27T12:25:25.157814;57.0618
2025-06-27T12:25:25.193489;57.0680
2025-06-27T12:25:25.224576;57.0488
2025-06-27T12:25:25.260940;57.0548
2025-06-27T12:25:25.289645;57.0729
2025-06-27T12:25:25.322640;57.0473
2025-06-27T12:25:25.354359;57.0292
2025-06-27T12:25:25.389032;57.0381
2025-06-27T12:25:25.423898;57.0658
2025-06-27T12:25:25.459983;57.0687
2025-06-27T12:25:25.488644;57.0760
2025-06-27T12:25:25.525654;57.0595
2025-06-27T12:25:25.568787;57.0752
2025-06-27T12:25:25.608605;57.1022
2025-06-27T12:25:25.623243;57.1116
2025-06-27T12:25:25.656244;57.0948
2025-06-27T12:25:25.690339;57.0787
2025-06-27T12:25:25.722066;57.1138
2025-06-27T12:25:25.757294;57.0969
2025-06-27T12:25:25.776641;57.0765
2025-06-27T12:25:25.831431;57.1015
2025-06-27T12:25:25.858015;57.1121
2025-06-27T12:25:25.888857;57.1387
2025-06-27T12:25:25.926642;57.0986
2025-06-27T12:25:25.957588;57.1401
2025-06-27T12:25:25.993075;57.1653
2025-06-27T12:25:26.011073;57.1374
2025-06-27T12:25:26.058419;57.1231
2025-06-27T12:25:26.095082;57.1445
2025-06-27T12:25:26.124581;57.1359
2025-06-27T12:25:26.156681;57.1534
2025-06-27T12:25:26.195405;57.1330
2025-06-27T12:25:26.225288;57.1057
2025-06-27T12:25:26.243838;57.1300
2025-06-27T12:25:26.279728;57.1307
2025-06-27T12:25:26.322896;57.1424
2025-06-27T12:25:26.360179;57.1488
2025-06-27T12:25:26.378805;57.1341
2025-06-27T12:25:26.406663;57.1444
2025-06-27T12:25:26.443341;57.1573
2025-06-27T12:25:26.476526;57.1480
2025-06-27T12:25:26.525019;57.1306
2025-06-27T12:25:26.544209;57.1548
2025-06-27T12:25:26.575873;57.1524
2025-06-27T12:25:26.610874;57.1704
2025-06-27T12:25:26.660835;57.1817
2025-06-27T12:25:26.694456;57.1930
2025-06-27T12:25:26.712185;57.1762
2025-06-27T12:25:26.745360;57.2047
2025-06-27T12:25:26.779946;57.2387
2025-06-27T12:25:26.828010;57.2134
2025-06-27T12:25:26.865633;57.2845
2025-06-27T12:25:26.895265;57.2644
2025-06-27T12:25:26.911441;57.2440
2025-06-27T12:25:26.957261;57.2787
2025-06-27T12:25:26.981273;57.2304
2025-06-27T12:25:27.023589;57.1872
2025-06-27T12:25:27.040224;57.2369
2025-06-27T12:25:27.078462;57.2791
2025-06-27T12:25:27.112694;57.3197
2025-06-27T12:25:27.154666;57.3628
2025-06-27T12:25:27.178311;57.4276
2025-06-27T12:25:27.207612;57.5286
2025-06-27T12:25:27.257374;57.6896
2025-06-27T12:25:27.275104;57.8907
2025-06-27T12:25:27.326591;58.0235
2025-06-27T12:25:27.346422;58.2445
2025-06-27T12:25:27.373548;58.4701
2025-06-27T12:25:27.410328;58.6484
2025-06-27T12:25:27.445622;58.2939
2025-06-27T12:25:27.477194;58.5719
2025-06-27T12:25:27.508718;58.7852
2025-06-27T12:25:27.542552;59.0900
2025-06-27T12:25:27.579444;59.4421
2025-06-27T12:25:27.612698;59.1183
2025-06-27T12:25:27.647701;59.7176
2025-06-27T12:25:27.682261;59.8715
2025-06-27T12:25:27.718953;59.2918
2025-06-27T12:25:27.748336;59.5029
2025-06-27T12:25:27.778006;59.1876
2025-06-27T12:25:27.812486;59.2981
2025-06-27T12:25:27.851305;59.3337
2025-06-27T12:25:27.889788;59.3497
2025-06-27T12:25:27.906756;60.0198
2025-06-27T12:25:27.965040;59.3955
2025-06-27T12:25:27.980598;60.1370
2025-06-27T12:25:28.007396;60.1376
2025-06-27T12:25:28.044444;60.1295
2025-06-27T12:25:28.079026;60.4978
2025-06-27T12:25:28.112972;60.1481
2025-06-27T12:25:28.150309;60.5412
2025-06-27T12:25:28.179053;60.5477
2025-06-27T12:25:28.212073;60.5656
2025-06-27T12:25:28.242834;60.5436
2025-06-27T12:25:28.279406;60.5720
2025-06-27T12:25:28.309974;60.5387
2025-06-27T12:25:28.345473;60.5195
2025-06-27T12:25:28.381301;60.5441
2025-06-27T12:25:28.414914;60.5467
2025-06-27T12:25:28.446419;60.5597
2025-06-27T12:25:28.498488;60.5665
2025-06-27T12:25:28.514536;60.5716
2025-06-27T12:25:28.550746;60.5745
2025-06-27T12:25:28.584708;60.5652
2025-06-27T12:25:28.616377;60.5655
2025-06-27T12:25:28.643527;60.5787
2025-06-27T12:25:28.678670;60.5751
2025-06-27T12:25:28.706893;60.6539
2025-06-27T12:25:28.751623;60.6529
2025-06-27T12:25:28.781679;60.6683
2025-06-27T12:25:28.833280;60.6814
2025-06-27T12:25:28.849713;60.6851
2025-06-27T12:25:28.883436;60.7023
2025-06-27T12:25:28.922517;60.7084
2025-06-27T12:25:28.968507;60.7377
2025-06-27T12:25:29.001155;60.7296
2025-06-27T12:25:29.016009;79.9015
2025-06-27T12:25:29.048195;85.0431
2025-06-27T12:25:29.083525;84.3361
2025-06-27T12:25:29.115656;83.8100
2025-06-27T12:25:29.148948;83.5798
2025-06-27T12:25:29.183509;82.3093
2025-06-27T12:25:29.220754;82.5807
2025-06-27T12:25:29.246917;81.6144
2025-06-27T12:25:29.286;81.6828
2025-06-27T12:25:29.317945;81.6395
2025-06-27T12:25:29.347371;81.2476
2025-06-27T12:25:29.385763;81.3706
2025-06-27T12:25:29.417257;81.4916
2025-06-27T12:25:29.448351;81.4573
2025-06-27T12:25:29.489086;81.4574
2025-06-27T12:25:29.520616;81.4435
2025-06-27T12:25:29.555572;81.4778
2025-06-27T12:25:29.585066;81.4289
2025-06-27T12:25:29.607164;81.4590
2025-06-27T12:25:29.648022;81.4154
2025-06-27T12:25:29.685912;81.4324
2025-06-27T12:25:29.717726;81.4225
2025-06-27T12:25:29.748894;81.4114
2025-06-27T12:25:29.786006;81.4364
2025-06-27T12:25:29.818741;81.4467
2025-06-27T12:25:29.853153;81.4593
2025-06-27T12:25:29.879187;81.4488
2025-06-27T12:25:29.917265;81.4443
2025-06-27T12:25:29.942936;81.4625
2025-06-27T12:25:29.984273;81.4590
2025-06-27T12:25:30.009041;81.4836
2025-06-27T12:25:30.046202;81.4812
2025-06-27T12:25:30.085749;81.4833
2025-06-27T12:25:30.100854;81.4765
2025-06-27T12:25:30.152918;81.4708
2025-06-27T12:25:30.184570;81.5126
2025-06-27T12:25:30.221628;81.4715
2025-06-27T12:25:30.255007;81.5034
2025-06-27T12:25:30.282933;81.5023
2025-06-27T12:25:30.314566;81.4970
2025-06-27T12:25:30.352511;81.5094
2025-06-27T12:25:30.386114;81.5136
2025-06-27T12:25:30.408595;81.4922
2025-06-27T12:25:30.438349;81.5104
2025-06-27T12:25:30.487486;81.5210
2025-06-27T12:25:30.522441;81.5414
2025-06-27T12:25:30.549454;81.5228
2025-06-27T12:25:30.580789;81.5143
2025-06-27T12:25:30.608018;81.5264
2025-06-27T12:25:30.653564;81.5229
2025-06-27T12:25:30.677346;81.5460
2025-06-27T12:25:30.735864;81.5295
2025-06-27T12:25:30.743057;81.5376
2025-06-27T12:25:30.771161;81.5338
2025-06-27T12:25:30.824148;81.5611
2025-06-27T12:25:30.840629;81.5666
2025-06-27T12:25:30.899350;81.5274
2025-06-27T12:25:30.908288;81.5726
2025-06-27T12:25:30.956706;81.5643
2025-06-27T12:25:30.972549;81.5922
2025-06-27T12:25:31.002929;81.5697
2025-06-27T12:25:31.057508;81.5776
2025-06-27T12:25:31.072907;81.5810
2025-06-27T12:25:31.122728;81.5607
2025-06-27T12:25:31.139923;81.5975
2025-06-27T12:25:31.171131;81.5811
2025-06-27T12:25:31.225314;81.5966
2025-06-27T12:25:31.237872;81.6027
2025-06-27T12:25:31.287807;81.5738
2025-06-27T12:25:31.309337;81.5689
2025-06-27T12:25:31.338074;81.5613
2025-06-27T12:25:31.388665;81.5802
2025-06-27T12:25:31.405419;81.5615
2025-06-27T12:25:31.453805;81.5345
2025-06-27T12:25:31.487239;81.5363
2025-06-27T12:25:31.505536;81.5282
2025-06-27T12:25:31.554697;81.5424
2025-06-27T12:25:31.571852;81.5342
2025-06-27T12:25:31.619651;81.5255
2025-06-27T12:25:31.638049;81.5457
2025-06-27T12:25:31.675446;81.5355
2025-06-27T12:25:31.725607;81.5423
2025-06-27T12:25:31.741453;81.5489
2025-06-27T12:25:31.773626;81.5237
2025-06-27T12:25:31.806057;81.5507
2025-06-27T12:25:31.839096;81.5504
2025-06-27T12:25:31.871283;81.5411
2025-06-27T12:25:31.924055;81.5437
2025-06-27T12:25:31.940178;81.5466
2025-06-27T12:25:31.976325;81.5744
2025-06-27T12:25:32.006448;81.5738
2025-06-27T12:25:32.040457;81.5625
2025-06-27T12:25:32.071788;81.5646
2025-06-27T12:25:32.121601;81.5702
2025-06-27T12:25:32.140120;81.5821
2025-06-27T12:25:32.206963;81.5668
2025-06-27T12:25:32.219082;81.5761
2025-06-27T12:25:32.241171;81.5750
2025-06-27T12:25:32.266453;81.5757
2025-06-27T12:25:32.303265;81.5806
2025-06-27T12:25:32.334310;81.5941
2025-06-27T12:25:32.372027;81.6015
2025-06-27T12:25:32.416152;81.5815
2025-06-27T12:25:32.454555;81.5804
2025-06-27T12:25:32.475247;81.5801
2025-06-27T12:25:32.526819;81.5736
2025-06-27T12:25:32.538373;81.5575
2025-06-27T12:25:32.573349;81.5610
2025-06-27T12:25:32.609537;81.5534
2025-06-27T12:25:32.635848;81.5412
2025-06-27T12:25:32.674383;81.5401
2025-06-27T12:25:32.707827;81.5272
2025-06-27T12:25:32.740279;81.5285
2025-06-27T12:25:32.793807;81.5095
2025-06-27T12:25:32.804469;81.5121
2025-06-27T12:25:32.841416;81.5233
2025-06-27T12:25:32.876276;81.5353
2025-06-27T12:25:32.907070;81.5218
2025-06-27T12:25:32.945946;81.5340
2025-06-27T12:25:32.972477;81.5275
2025-06-27T12:25:33.005899;81.5001
2025-06-27T12:25:33.045481;81.5058
2025-06-27T12:25:33.074082;81.4576
2025-06-27T12:25:33.116331;81.4270
2025-06-27T12:25:33.142690;81.4376
2025-06-27T12:25:33.178062;81.4253
2025-06-27T12:25:33.207641;81.4442
2025-06-27T12:25:33.242746;81.4396
2025-06-27T12:25:33.278142;81.4525
2025-06-27T12:25:33.331899;81.4596
2025-06-27T12:25:33.338655;81.4463
2025-06-27T12:25:33.375784;81.4471
2025-06-27T12:25:33.407434;81.4562
2025-06-27T12:25:33.442387;81.4400
2025-06-27T12:25:33.480298;81.4605
2025-06-27T12:25:33.508512;81.4644
2025-06-27T12:25:33.544620;81.4655
2025-06-27T12:25:33.576938;81.4665
2025-06-27T12:25:33.610605;81.4645
2025-06-27T12:25:33.647159;81.4886
2025-06-27T12:25:33.675267;81.4603
2025-06-27T12:25:33.707605;81.4992
2025-06-27T12:25:33.751049;81.5048
2025-06-27T12:25:33.792890;81.5099
2025-06-27T12:25:33.812841;81.4985
2025-06-27T12:25:33.841355;81.4835
2025-06-27T12:25:33.875419;81.4856
2025-06-27T12:25:33.909673;81.4969
2025-06-27T12:25:33.944747;81.4920
2025-06-27T12:25:33.990814;81.4892
2025-06-27T12:25:34.029884;81.4860
2025-06-27T12:25:34.045903;81.4652
2025-06-27T12:25:34.077054;81.3957
2025-06-27T12:25:34.113116;81.3750
2025-06-27T12:25:34.145366;81.3673
2025-06-27T12:25:34.178609;81.3612
2025-06-27T12:25:34.202131;81.3747
2025-06-27T12:25:34.241828;81.3617
2025-06-27T12:25:34.270996;81.3766
2025-06-27T12:25:34.308836;81.3725
2025-06-27T12:25:34.346326;81.3278
2025-06-27T12:25:34.374622;81.3581
2025-06-27T12:25:34.407310;81.3420
2025-06-27T12:25:34.447701;81.3404
2025-06-27T12:25:34.471630;81.3356
2025-06-27T12:25:34.513349;81.3284
2025-06-27T12:25:34.539445;81.3668
2025-06-27T12:25:34.579897;81.3562
2025-06-27T12:25:34.610085;81.3227
2025-06-27T12:25:34.644923;81.3606
2025-06-27T12:25:34.679735;81.3341
2025-06-27T12:25:34.714869;81.3451
2025-06-27T12:25:34.745100;81.3512
2025-06-27T12:25:34.783072;81.3411
2025-06-27T12:25:34.816569;81.3298
2025-06-27T12:25:34.834088;81.3186
2025-06-27T12:25:34.879895;81.3136
2025-06-27T12:25:34.900627;81.3152
2025-06-27T12:25:34.949707;81.3172
2025-06-27T12:25:34.985370;81.3311
2025-06-27T12:25:35.013763;81.3158
