timestamp;ppg
2025-06-27T12:25:35.050497;81.2822
2025-06-27T12:25:35.068736;81.3328
2025-06-27T12:25:35.114764;81.3150
2025-06-27T12:25:35.141488;81.3150
2025-06-27T12:25:35.178004;81.2889
2025-06-27T12:25:35.210562;81.3037
2025-06-27T12:25:35.232541;81.3116
2025-06-27T12:25:35.281990;81.3033
2025-06-27T12:25:35.305804;81.3068
2025-06-27T12:25:35.349089;81.2946
2025-06-27T12:25:35.369530;81.3310
2025-06-27T12:25:35.415471;81.3118
2025-06-27T12:25:35.435758;81.3179
2025-06-27T12:25:35.486155;81.3086
2025-06-27T12:25:35.515495;81.3055
2025-06-27T12:25:35.545837;81.3275
2025-06-27T12:25:35.578478;81.3168
2025-06-27T12:25:35.618239;81.3214
2025-06-27T12:25:35.636292;81.3213
2025-06-27T12:25:35.680420;81.3008
2025-06-27T12:25:35.697133;81.2460
2025-06-27T12:25:35.747355;81.2628
2025-06-27T12:25:35.767840;81.3149
2025-06-27T12:25:35.816843;81.3007
2025-06-27T12:25:35.858540;81.3094
2025-06-27T12:25:35.871427;81.3052
2025-06-27T12:25:35.900308;81.2862
2025-06-27T12:25:35.934806;81.2978
2025-06-27T12:25:35.964878;81.3064
2025-06-27T12:25:36.016967;81.3001
2025-06-27T12:25:36.047114;81.2966
2025-06-27T12:25:36.066175;81.2810
2025-06-27T12:25:36.113421;81.2948
2025-06-27T12:25:36.132795;81.2968
2025-06-27T12:25:36.164505;81.2908
2025-06-27T12:25:36.198761;81.3011
2025-06-27T12:25:36.233452;81.3042
2025-06-27T12:25:36.267287;81.2940
2025-06-27T12:25:36.299738;81.2857
2025-06-27T12:25:36.334357;81.3024
2025-06-27T12:25:36.369146;81.3093
2025-06-27T12:25:36.403135;81.2804
2025-06-27T12:25:36.432220;81.3023
2025-06-27T12:25:36.468248;81.3022
2025-06-27T12:25:36.499852;81.2943
2025-06-27T12:25:36.554580;81.3014
2025-06-27T12:25:36.574269;81.3206
2025-06-27T12:25:36.632855;81.3170
2025-06-27T12:25:36.645184;81.3292
2025-06-27T12:25:36.669936;80.5862
2025-06-27T12:25:36.720592;80.7419
2025-06-27T12:25:36.746631;80.7179
2025-06-27T12:25:36.784989;80.7085
2025-06-27T12:25:36.806177;80.7051
2025-06-27T12:25:36.841914;80.7062
2025-06-27T12:25:36.888739;80.7002
2025-06-27T12:25:36.909442;80.7038
2025-06-27T12:25:36.936956;80.7272
2025-06-27T12:25:36.969804;80.7419
2025-06-27T12:25:37.003646;80.7414
2025-06-27T12:25:37.050190;80.7727
2025-06-27T12:25:37.070992;80.7555
2025-06-27T12:25:37.108678;80.7760
2025-06-27T12:25:37.146385;80.7767
2025-06-27T12:25:37.174108;80.7858
2025-06-27T12:25:37.208558;80.7816
2025-06-27T12:25:37.238128;80.7758
2025-06-27T12:25:37.273786;80.7829
2025-06-27T12:25:37.304918;80.8015
2025-06-27T12:25:37.349637;80.8064
2025-06-27T12:25:37.371801;80.8105
2025-06-27T12:25:37.409322;80.7736
2025-06-27T12:25:37.432694;80.8054
2025-06-27T12:25:37.486969;80.7905
2025-06-27T12:25:37.507193;80.7929
2025-06-27T12:25:37.542872;80.8215
2025-06-27T12:25:37.572504;80.8246
2025-06-27T12:25:37.607718;80.8150
2025-06-27T12:25:37.642615;80.8013
2025-06-27T12:25:37.670761;80.8006
2025-06-27T12:25:37.697282;80.7883
2025-06-27T12:25:37.741477;80.7872
2025-06-27T12:25:37.775245;80.8137
2025-06-27T12:25:37.806844;80.7871
2025-06-27T12:25:37.839822;80.7984
2025-06-27T12:25:37.875658;80.8061
2025-06-27T12:25:37.905629;80.7848
2025-06-27T12:25:37.942811;80.7836
2025-06-27T12:25:37.976031;80.7960
2025-06-27T12:25:38.006429;80.7897
2025-06-27T12:25:38.035515;80.7722
2025-06-27T12:25:38.082209;80.7439
2025-06-27T12:25:38.108899;80.7630
2025-06-27T12:25:38.145232;80.7096
2025-06-27T12:25:38.165629;80.7424
2025-06-27T12:25:38.208072;80.7268
2025-06-27T12:25:38.240749;80.7319
2025-06-27T12:25:38.269878;80.7257
2025-06-27T12:25:38.302864;80.7311
2025-06-27T12:25:38.334961;80.7233
2025-06-27T12:25:38.381029;80.7298
2025-06-27T12:25:38.407478;80.7314
2025-06-27T12:25:38.435272;80.7287
2025-06-27T12:25:38.471814;80.7569
2025-06-27T12:25:38.504059;80.7498
2025-06-27T12:25:38.540786;80.7589
2025-06-27T12:25:38.575116;80.7446
2025-06-27T12:25:38.605155;80.7515
2025-06-27T12:25:38.635291;80.7281
2025-06-27T12:25:38.669426;80.7456
2025-06-27T12:25:38.702344;80.7443
2025-06-27T12:25:38.730591;80.7343
2025-06-27T12:25:38.771423;80.7365
2025-06-27T12:25:38.802641;80.7430
2025-06-27T12:25:38.839263;80.7378
2025-06-27T12:25:38.865992;80.7309
2025-06-27T12:25:38.903617;80.7291
2025-06-27T12:25:38.934725;80.7160
2025-06-27T12:25:38.972432;80.7131
2025-06-27T12:25:39.004009;80.7274
2025-06-27T12:25:39.040768;80.7351
2025-06-27T12:25:39.067637;80.7832
2025-06-27T12:25:39.105085;80.7367
2025-06-27T12:25:39.137989;80.7774
2025-06-27T12:25:39.175794;80.7786
2025-06-27T12:25:39.203116;80.7713
2025-06-27T12:25:39.246845;80.7529
2025-06-27T12:25:39.270598;80.7400
2025-06-27T12:25:39.307404;80.7490
2025-06-27T12:25:39.339776;80.7759
2025-06-27T12:25:39.375732;80.7810
2025-06-27T12:25:39.413575;80.7737
2025-06-27T12:25:39.441165;80.7709
2025-06-27T12:25:39.471582;80.7533
2025-06-27T12:25:39.504929;80.7699
2025-06-27T12:25:39.523006;80.7784
2025-06-27T12:25:39.575289;80.7769
2025-06-27T12:25:39.602986;80.7760
2025-06-27T12:25:39.641438;80.7674
2025-06-27T12:25:39.676664;80.8023
2025-06-27T12:25:39.708247;80.7903
2025-06-27T12:25:39.732797;80.7743
2025-06-27T12:25:39.778249;80.7869
2025-06-27T12:25:39.806669;80.7925
2025-06-27T12:25:39.843001;80.7545
2025-06-27T12:25:39.879289;80.7378
2025-06-27T12:25:39.907495;80.7442
2025-06-27T12:25:39.922569;80.7357
2025-06-27T12:25:39.973597;80.7410
2025-06-27T12:25:40.003989;80.7502
2025-06-27T12:25:40.048374;80.7331
2025-06-27T12:25:40.072492;80.7389
2025-06-27T12:25:40.110262;80.7201
2025-06-27T12:25:40.140961;80.7404
2025-06-27T12:25:40.178829;80.7379
2025-06-27T12:25:40.198472;80.7201
2025-06-27T12:25:40.248601;80.7027
2025-06-27T12:25:40.264610;80.7251
2025-06-27T12:25:40.310580;80.7085
2025-06-27T12:25:40.325428;80.7399
2025-06-27T12:25:40.375020;80.7187
2025-06-27T12:25:40.401034;80.7188
2025-06-27T12:25:40.440845;80.7084
2025-06-27T12:25:40.479965;80.7312
2025-06-27T12:25:40.508377;80.7079
2025-06-27T12:25:40.525526;80.7043
2025-06-27T12:25:40.578497;80.6539
2025-06-27T12:25:40.611937;80.6444
2025-06-27T12:25:40.648276;80.6035
2025-06-27T12:25:40.662558;80.6069
2025-06-27T12:25:40.711293;80.5960
2025-06-27T12:25:40.729920;80.6089
2025-06-27T12:25:40.777815;80.5944
2025-06-27T12:25:40.798803;80.5790
2025-06-27T12:25:40.830902;80.5605
2025-06-27T12:25:40.863628;80.5551
2025-06-27T12:25:40.898892;80.5822
2025-06-27T12:25:40.932469;80.5774
2025-06-27T12:25:40.979850;80.5760
2025-06-27T12:25:40.999216;80.5666
2025-06-27T12:25:41.046722;80.5304
2025-06-27T12:25:41.064896;80.5547
2025-06-27T12:25:41.110480;80.4980
2025-06-27T12:25:41.125906;80.5233
2025-06-27T12:25:41.159547;80.5202
2025-06-27T12:25:41.214446;80.5099
2025-06-27T12:25:41.230095;80.5492
2025-06-27T12:25:41.276842;80.5139
2025-06-27T12:25:41.292559;80.5283
2025-06-27T12:25:41.327938;80.5090
2025-06-27T12:25:41.362134;80.5172
2025-06-27T12:25:41.399189;80.5120
2025-06-27T12:25:41.456136;80.5135
2025-06-27T12:25:41.475393;80.5083
2025-06-27T12:25:41.497152;80.5153
2025-06-27T12:25:41.541953;80.4957
2025-06-27T12:25:41.590669;80.5038
2025-06-27T12:25:41.613030;80.4940
2025-06-27T12:25:41.634032;80.4832
2025-06-27T12:25:41.663412;80.4679
2025-06-27T12:25:41.703916;80.4894
2025-06-27T12:25:41.736042;80.4956
2025-06-27T12:25:41.766323;80.4967
2025-06-27T12:25:41.797782;80.4890
2025-06-27T12:25:41.836191;80.5193
2025-06-27T12:25:41.870465;80.5217
2025-06-27T12:25:41.902727;80.5264
2025-06-27T12:25:41.929874;80.4851
2025-06-27T12:25:41.968121;80.4962
2025-06-27T12:25:42.014722;80.5160
2025-06-27T12:25:42.031664;80.4767
2025-06-27T12:25:42.076638;80.4817
2025-06-27T12:25:42.108267;80.5021
2025-06-27T12:25:42.133214;80.4900
2025-06-27T12:25:42.167788;80.4820
2025-06-27T12:25:42.199581;80.5224
2025-06-27T12:25:42.244359;80.4869
2025-06-27T12:25:42.272302;80.4990
2025-06-27T12:25:42.302634;80.4630
2025-06-27T12:25:42.335649;80.4882
2025-06-27T12:25:42.363169;80.4511
2025-06-27T12:25:42.400205;80.4182
2025-06-27T12:25:42.433324;80.4692
2025-06-27T12:25:42.467795;80.4330
2025-06-27T12:25:42.503848;80.4288
2025-06-27T12:25:42.539487;80.4613
2025-06-27T12:25:42.568106;80.4483
2025-06-27T12:25:42.614937;80.4258
2025-06-27T12:25:42.635899;80.4324
2025-06-27T12:25:42.673032;80.4444
2025-06-27T12:25:42.699395;80.4178
2025-06-27T12:25:42.735077;80.4462
2025-06-27T12:25:42.768552;80.4312
2025-06-27T12:25:42.808900;80.4167
2025-06-27T12:25:42.836191;80.4427
2025-06-27T12:25:42.882366;80.4428
2025-06-27T12:25:42.901825;80.4493
2025-06-27T12:25:42.925172;80.4050
2025-06-27T12:25:42.956213;80.3935
2025-06-27T12:25:42.996433;80.4745
2025-06-27T12:25:43.027406;80.4688
2025-06-27T12:25:43.067408;80.4529
2025-06-27T12:25:43.097308;80.4747
2025-06-27T12:25:43.129224;80.4607
2025-06-27T12:25:43.161273;80.4554
2025-06-27T12:25:43.195906;80.4740
2025-06-27T12:25:43.230026;80.4765
2025-06-27T12:25:43.272042;80.4933
2025-06-27T12:25:43.305580;80.4762
2025-06-27T12:25:43.333037;80.4556
2025-06-27T12:25:43.366545;80.4635
2025-06-27T12:25:43.401933;80.4722
2025-06-27T12:25:43.433884;80.4727
2025-06-27T12:25:43.483809;80.4600
2025-06-27T12:25:43.497979;80.4678
2025-06-27T12:25:43.551209;80.4825
2025-06-27T12:25:43.569881;80.4680
2025-06-27T12:25:43.591471;80.4710
2025-06-27T12:25:43.635328;80.4582
2025-06-27T12:25:43.668457;80.4588
2025-06-27T12:25:43.701059;80.4589
2025-06-27T12:25:43.718160;80.4526
2025-06-27T12:25:43.768371;80.4465
2025-06-27T12:25:43.803860;80.4574
2025-06-27T12:25:43.862260;80.4437
2025-06-27T12:25:43.879407;80.4270
2025-06-27T12:25:43.899428;80.3979
2025-06-27T12:25:43.947655;80.3947
2025-06-27T12:25:43.962708;80.3995
2025-06-27T12:25:44.001227;80.4404
2025-06-27T12:25:44.032949;80.4552
2025-06-27T12:25:44.067900;80.4470
2025-06-27T12:25:44.109661;80.4457
2025-06-27T12:25:44.117919;80.4733
2025-06-27T12:25:44.163446;80.4278
2025-06-27T12:25:44.198812;80.4889
2025-06-27T12:25:44.232746;80.5027
2025-06-27T12:25:44.269512;80.5089
2025-06-27T12:25:44.300325;80.4866
2025-06-27T12:25:44.350275;80.4931
2025-06-27T12:25:44.367330;80.5071
2025-06-27T12:25:44.402943;80.4798
2025-06-27T12:25:44.431737;80.4979
2025-06-27T12:25:44.463485;80.4933
2025-06-27T12:25:44.504977;80.5003
2025-06-27T12:25:44.535140;80.4988
2025-06-27T12:25:44.554526;80.4836
2025-06-27T12:25:44.606193;80.4709
2025-06-27T12:25:44.632954;80.4805
2025-06-27T12:25:44.669027;80.4931
2025-06-27T12:25:44.701836;80.5284
2025-06-27T12:25:44.741103;80.5353
2025-06-27T12:25:44.762388;80.5477
2025-06-27T12:25:44.799986;80.5468
2025-06-27T12:25:44.822777;80.5362
2025-06-27T12:25:44.870004;80.5201
2025-06-27T12:25:44.904811;80.5484
2025-06-27T12:25:44.952442;80.5346
2025-06-27T12:25:44.978138;80.5166
2025-06-27T12:25:45.002946;80.5324
2025-06-27T12:25:45.038081;80.5316
2025-06-27T12:25:45.065885;80.5178
2025-06-27T12:25:45.107740;80.5314
2025-06-27T12:25:45.119366;80.5227
2025-06-27T12:25:45.171780;80.4888
2025-06-27T12:25:45.189749;80.4889
2025-06-27T12:25:45.223822;80.4834
2025-06-27T12:25:45.256276;80.4820
2025-06-27T12:25:45.301656;80.4556
2025-06-27T12:25:45.343433;80.4400
2025-06-27T12:25:45.367628;80.3902
2025-06-27T12:25:45.391439;80.3603
2025-06-27T12:25:45.422463;80.3325
2025-06-27T12:25:45.476219;80.3327
2025-06-27T12:25:45.506606;80.3304
2025-06-27T12:25:45.519256;80.2590
2025-06-27T12:25:45.553783;80.2743
2025-06-27T12:25:45.602120;80.2968
2025-06-27T12:25:45.621754;80.2854
2025-06-27T12:25:45.654865;80.2751
2025-06-27T12:25:45.693298;80.3161
2025-06-27T12:25:45.725059;80.3090
2025-06-27T12:25:45.758752;80.2967
2025-06-27T12:25:45.790818;80.3108
2025-06-27T12:25:45.821927;80.3134
2025-06-27T12:25:45.857118;80.3094
2025-06-27T12:25:45.890770;80.3339
2025-06-27T12:25:45.923047;80.3163
2025-06-27T12:25:45.953964;80.3123
2025-06-27T12:25:46.013839;80.3063
2025-06-27T12:25:46.025889;80.3195
2025-06-27T12:25:46.059904;80.3285
2025-06-27T12:25:46.091204;80.3525
2025-06-27T12:25:46.126917;80.3449
2025-06-27T12:25:46.159656;80.3305
2025-06-27T12:25:46.196798;80.3395
2025-06-27T12:25:46.245159;80.3634
2025-06-27T12:25:46.276214;80.3512
2025-06-27T12:25:46.292729;80.3340
2025-06-27T12:25:46.324086;80.3512
2025-06-27T12:25:46.358343;80.3436
2025-06-27T12:25:46.389886;80.3334
2025-06-27T12:25:46.427279;80.3503
2025-06-27T12:25:46.459751;80.3361
2025-06-27T12:25:46.506861;80.3738
2025-06-27T12:25:46.525771;80.3526
2025-06-27T12:25:46.558302;80.3435
2025-06-27T12:25:46.594525;80.3377
2025-06-27T12:25:46.645745;80.3519
2025-06-27T12:25:46.661407;80.3475
2025-06-27T12:25:46.687563;80.3437
2025-06-27T12:25:46.723264;80.3450
2025-06-27T12:25:46.759978;80.3436
2025-06-27T12:25:46.791636;80.3466
2025-06-27T12:25:46.827281;80.3292
2025-06-27T12:25:46.863611;80.3170
2025-06-27T12:25:46.913627;80.3516
2025-06-27T12:25:46.927125;80.3543
2025-06-27T12:25:46.960106;80.3438
2025-06-27T12:25:46.991448;80.3522
2025-06-27T12:25:47.026704;80.3617
2025-06-27T12:25:47.057853;80.3551
2025-06-27T12:25:47.096260;80.3476
2025-06-27T12:25:47.127354;80.3608
2025-06-27T12:25:47.160259;80.3603
2025-06-27T12:25:47.194112;80.3469
2025-06-27T12:25:47.229526;80.3869
2025-06-27T12:25:47.261110;80.3877
2025-06-27T12:25:47.295866;80.3625
2025-06-27T12:25:47.330304;80.3771
2025-06-27T12:25:47.382452;80.3515
2025-06-27T12:25:47.394610;80.3426
2025-06-27T12:25:47.420152;80.3529
2025-06-27T12:25:47.458609;80.3299
2025-06-27T12:25:47.488699;80.3266
2025-06-27T12:25:47.541448;80.3028
2025-06-27T12:25:47.561609;80.3181
2025-06-27T12:25:47.591639;80.3181
2025-06-27T12:25:47.645132;80.2940
2025-06-27T12:25:47.664065;80.3016
2025-06-27T12:25:47.694889;80.2934
2025-06-27T12:25:47.721219;80.3110
2025-06-27T12:25:47.755758;80.3275
2025-06-27T12:25:47.793767;80.3279
2025-06-27T12:25:47.819852;80.2946
2025-06-27T12:25:47.859873;80.3074
2025-06-27T12:25:47.894405;80.3497
2025-06-27T12:25:47.925520;80.3335
2025-06-27T12:25:47.968203;80.3363
2025-06-27T12:25:47.997741;80.3225
2025-06-27T12:25:48.026797;80.2925
2025-06-27T12:25:48.058157;80.3257
2025-06-27T12:25:48.095237;80.3254
2025-06-27T12:25:48.128250;80.3426
2025-06-27T12:25:48.162535;80.3434
2025-06-27T12:25:48.191806;80.3137
2025-06-27T12:25:48.251851;80.3196
2025-06-27T12:25:48.262780;80.3516
2025-06-27T12:25:48.295156;80.3229
2025-06-27T12:25:48.326678;80.3054
2025-06-27T12:25:48.360134;80.2996
2025-06-27T12:25:48.393228;80.3349
2025-06-27T12:25:48.428565;80.3101
2025-06-27T12:25:48.462505;80.3312
2025-06-27T12:25:48.510598;80.3059
2025-06-27T12:25:48.524513;80.3176
2025-06-27T12:25:48.563288;80.3112
2025-06-27T12:25:48.596428;80.3201
2025-06-27T12:25:48.632036;80.3114
2025-06-27T12:25:48.661629;80.3049
2025-06-27T12:25:48.694529;80.2909
2025-06-27T12:25:48.731590;80.2950
2025-06-27T12:25:48.765002;80.3064
2025-06-27T12:25:48.793293;80.3132
2025-06-27T12:25:48.834638;80.2875
2025-06-27T12:25:48.863849;80.2665
2025-06-27T12:25:48.900047;80.2716
2025-06-27T12:25:48.931235;80.2514
2025-06-27T12:25:48.961369;80.2462
2025-06-27T12:25:48.989890;80.2461
2025-06-27T12:25:49.027942;80.2388
2025-06-27T12:25:49.061084;80.2648
2025-06-27T12:25:49.091028;80.2975
2025-06-27T12:25:49.131095;80.3165
2025-06-27T12:25:49.177007;80.3013
2025-06-27T12:25:49.196368;80.2706
2025-06-27T12:25:49.227541;80.2826
2025-06-27T12:25:49.263201;80.2947
2025-06-27T12:25:49.299235;80.3112
2025-06-27T12:25:49.335066;80.2815
2025-06-27T12:25:49.361130;80.2686
2025-06-27T12:25:49.396046;80.2699
2025-06-27T12:25:49.432283;80.2621
2025-06-27T12:25:49.465258;80.2295
2025-06-27T12:25:49.488944;80.2274
2025-06-27T12:25:49.534246;80.2239
2025-06-27T12:25:49.563861;80.2601
2025-06-27T12:25:49.599323;80.2505
2025-06-27T12:25:49.618282;80.2191
2025-06-27T12:25:49.669494;80.2564
2025-06-27T12:25:49.700527;80.2558
2025-06-27T12:25:49.725326;80.2560
2025-06-27T12:25:49.750509;80.2617
2025-06-27T12:25:49.781527;80.2643
2025-06-27T12:25:49.819756;80.2602
2025-06-27T12:25:49.872530;80.2612
2025-06-27T12:25:49.886854;80.2558
2025-06-27T12:25:49.924218;80.2560
2025-06-27T12:25:49.963268;80.2594
2025-06-27T12:25:49.982862;80.2581
2025-06-27T12:25:50.012685;80.2757
2025-06-27T12:25:50.051099;80.2463
2025-06-27T12:25:50.081945;80.2703
2025-06-27T12:25:50.116639;80.2820
2025-06-27T12:25:50.149267;80.2940
2025-06-27T12:25:50.186391;80.2818
2025-06-27T12:25:50.215821;80.2676
2025-06-27T12:25:50.251058;80.2912
2025-06-27T12:25:50.284683;80.2785
2025-06-27T12:25:50.335244;80.2783
2025-06-27T12:25:50.355740;80.2795
2025-06-27T12:25:50.400136;80.2745
2025-06-27T12:25:50.418768;80.2884
2025-06-27T12:25:50.453054;80.2630
2025-06-27T12:25:50.486393;80.2904
2025-06-27T12:25:50.539448;80.2779
2025-06-27T12:25:50.554099;80.2631
2025-06-27T12:25:50.584316;80.2680
2025-06-27T12:25:50.618024;80.2880
2025-06-27T12:25:50.654508;80.2904
2025-06-27T12:25:50.685831;80.2907
2025-06-27T12:25:50.718321;80.2762
2025-06-27T12:25:50.750146;80.3015
2025-06-27T12:25:50.785630;80.3068
2025-06-27T12:25:50.819265;80.3053
2025-06-27T12:25:50.874169;80.3100
2025-06-27T12:25:50.889010;80.2966
2025-06-27T12:25:50.919953;80.2890
2025-06-27T12:25:50.949157;80.2843
2025-06-27T12:25:50.986009;80.2755
2025-06-27T12:25:51.013426;80.2931
2025-06-27T12:25:51.052960;80.2653
2025-06-27T12:25:51.081845;80.2560
2025-06-27T12:25:51.124735;80.2770
2025-06-27T12:25:51.149780;80.2952
2025-06-27T12:25:51.183273;80.2709
2025-06-27T12:25:51.215122;80.2708
2025-06-27T12:25:51.253342;80.2789
2025-06-27T12:25:51.287609;80.2986
2025-06-27T12:25:51.323355;80.2973
2025-06-27T12:25:51.356160;80.3035
2025-06-27T12:25:51.387143;80.3129
2025-06-27T12:25:51.419486;80.3373
2025-06-27T12:25:51.455807;80.3306
2025-06-27T12:25:51.489365;80.3112
2025-06-27T12:25:51.524606;80.3544
2025-06-27T12:25:51.554421;80.3592
2025-06-27T12:25:51.605254;80.3484
2025-06-27T12:25:51.623040;80.3837
2025-06-27T12:25:51.656179;80.3657
2025-06-27T12:25:51.703035;80.3575
2025-06-27T12:25:51.739124;80.3474
2025-06-27T12:25:51.780038;80.3766
2025-06-27T12:25:51.788912;80.3470
2025-06-27T12:25:51.821841;80.3634
2025-06-27T12:25:51.857942;80.3610
2025-06-27T12:25:51.889174;80.3199
2025-06-27T12:25:51.920764;80.3088
2025-06-27T12:25:51.954390;80.3450
2025-06-27T12:25:51.990179;80.3383
2025-06-27T12:25:52.015750;80.3184
2025-06-27T12:25:52.055291;80.3090
2025-06-27T12:25:52.088896;80.3057
2025-06-27T12:25:52.120556;80.3107
2025-06-27T12:25:52.152681;80.3183
2025-06-27T12:25:52.210036;80.3062
2025-06-27T12:25:52.221664;80.2863
2025-06-27T12:25:52.274070;80.2983
2025-06-27T12:25:52.286008;80.2823
2025-06-27T12:25:52.320805;80.2567
2025-06-27T12:25:52.355564;80.2464
2025-06-27T12:25:52.388668;80.2558
2025-06-27T12:25:52.432863;80.2526
2025-06-27T12:25:52.461303;80.2724
2025-06-27T12:25:52.495027;80.2683
2025-06-27T12:25:52.528594;80.2764
2025-06-27T12:25:52.541947;80.2568
2025-06-27T12:25:52.592366;80.2899
2025-06-27T12:25:52.621681;80.2989
2025-06-27T12:25:52.662805;80.2990
2025-06-27T12:25:52.695199;80.2970
2025-06-27T12:25:52.721425;80.3073
2025-06-27T12:25:52.751933;80.3072
2025-06-27T12:25:52.783901;80.2818
2025-06-27T12:25:52.823363;80.2772
2025-06-27T12:25:52.844385;80.3151
2025-06-27T12:25:52.885552;80.3130
2025-06-27T12:25:52.922923;80.3168
2025-06-27T12:25:52.956965;80.3251
2025-06-27T12:25:52.992462;80.2878
2025-06-27T12:25:53.021726;80.2875
